date/time: ,14/11/2025,13:31
Run 1

time	(LX)
0,000000	2,108202E+2
0,006667	2,173653E+2
0,013333	2,159108E+2
0,020000	2,115474E+2
0,026667	2,137291E+2
0,033333	2,115474E+2
0,040000	2,079113E+2
0,046667	2,195470E+2
0,053333	2,151836E+2
0,060000	2,130019E+2
0,066667	2,122746E+2
0,073333	2,137291E+2
0,080000	2,100930E+2
0,086667	2,195470E+2
0,093333	2,093657E+2
0,100000	2,108202E+2
0,106667	2,079113E+2
0,113333	2,122746E+2
0,120000	2,144563E+2
0,126667	2,122746E+2
0,133333	2,130019E+2
0,140000	2,137291E+2
0,146667	2,144563E+2
0,153333	2,100930E+2
0,160000	2,122746E+2
0,166667	2,195470E+2
0,173333	2,151836E+2
0,180000	2,137291E+2
0,186667	2,166380E+2
0,193333	2,144563E+2
0,200000	2,115474E+2
0,206667	2,115474E+2
0,213333	2,108202E+2
0,220000	2,166380E+2
0,226667	2,115474E+2
0,233333	2,108202E+2
0,240000	2,188197E+2
0,246667	2,122746E+2
0,253333	2,086385E+2
0,260000	2,130019E+2
0,266667	2,115474E+2
0,273333	2,130019E+2
0,280000	2,166380E+2
0,286667	2,100930E+2
0,293333	2,122746E+2
0,300000	2,115474E+2
0,306667	2,130019E+2
0,313333	2,100930E+2
0,320000	2,180925E+2
0,326667	2,144563E+2
0,333333	2,115474E+2
0,340000	2,086385E+2
0,346667	2,166380E+2
0,353333	2,202742E+2
0,360000	2,137291E+2
0,366667	2,100930E+2
0,373333	2,159108E+2
0,380000	2,144563E+2
0,386667	2,217286E+2
0,393333	2,151836E+2
0,400000	2,195470E+2
0,406667	2,100930E+2
0,413333	2,079113E+2
0,420000	2,166380E+2
0,426667	2,122746E+2
0,433333	2,166380E+2
0,440000	2,079113E+2
0,446667	2,130019E+2
0,453333	2,159108E+2
0,460000	2,151836E+2
0,466667	2,108202E+2
0,473333	2,122746E+2
0,480000	2,108202E+2
0,486667	2,064568E+2
0,493333	2,137291E+2
0,500000	2,064568E+2
0,506667	2,130019E+2
0,513333	2,159108E+2
0,520000	2,151836E+2
0,526667	2,144563E+2
0,533333	2,093657E+2
0,540000	2,115474E+2
0,546667	2,130019E+2
0,553333	2,100930E+2
0,560000	2,057296E+2
0,566667	2,202742E+2
0,573333	2,115474E+2
0,580000	2,093657E+2
0,586667	2,115474E+2
0,593333	2,115474E+2
0,600000	2,115474E+2
0,606667	2,159108E+2
0,613333	2,166380E+2
0,620000	2,173653E+2
0,626667	2,093657E+2
0,633333	2,159108E+2
0,640000	2,159108E+2
0,646667	2,144563E+2
0,653333	2,188197E+2
0,660000	2,173653E+2
0,666667	2,093657E+2
0,673333	2,086385E+2
0,680000	2,151836E+2
0,686667	2,144563E+2
0,693333	2,159108E+2
0,700000	2,202742E+2
0,706667	2,122746E+2
0,713333	2,144563E+2
0,720000	2,195470E+2
0,726667	2,108202E+2
0,733333	2,173653E+2
0,740000	2,122746E+2
0,746667	2,195470E+2
0,753333	2,115474E+2
0,760000	2,115474E+2
0,766667	2,079113E+2
0,773333	2,166380E+2
0,780000	2,144563E+2
0,786667	2,180925E+2
0,793333	2,202742E+2
0,800000	2,260920E+2
0,806667	2,166380E+2
0,813333	2,137291E+2
0,820000	2,130019E+2
0,826667	2,137291E+2
0,833333	2,144563E+2
0,840000	2,130019E+2
0,846667	2,239103E+2
0,853333	2,151836E+2
0,860000	2,246376E+2
0,866667	2,108202E+2
0,873333	2,188197E+2
0,880000	2,239103E+2
0,886667	2,130019E+2
0,893333	2,246376E+2
0,900000	2,122746E+2
