date/time: ,14/11/2025,11:42
Run 1

time	(LX)
0,000000	9,780484E+2
0,006667	9,715034E+2
0,013333	9,707761E+2
0,020000	9,816846E+2
0,026667	9,751395E+2
0,033333	9,838663E+2
0,040000	9,831391E+2
0,046667	9,787757E+2
0,053333	9,889569E+2
0,060000	9,773212E+2
0,066667	9,816846E+2
0,073333	9,780484E+2
0,080000	9,700489E+2
0,086667	9,751395E+2
0,093333	9,649583E+2
0,100000	9,816846E+2
0,106667	9,824118E+2
0,113333	9,656855E+2
0,120000	9,838663E+2
0,126667	9,715034E+2
0,133333	9,896841E+2
0,140000	9,685944E+2
0,146667	9,955020E+2
0,153333	9,853207E+2
0,160000	9,773212E+2
0,166667	9,758668E+2
0,173333	9,751395E+2
0,180000	9,816846E+2
0,186667	9,729578E+2
0,193333	9,860480E+2
0,200000	9,722306E+2
0,206667	9,904114E+2
0,213333	9,736851E+2
0,220000	9,889569E+2
0,226667	9,765940E+2
0,233333	9,693217E+2
0,240000	9,802301E+2
0,246667	9,751395E+2
0,253333	9,831391E+2
0,260000	9,744123E+2
0,266667	9,904114E+2
0,273333	9,795029E+2
0,280000	9,853207E+2
0,286667	9,722306E+2
0,293333	9,722306E+2
0,300000	9,758668E+2
0,306667	9,693217E+2
0,313333	9,751395E+2
0,320000	9,715034E+2
0,326667	9,620494E+2
0,333333	9,569588E+2
0,340000	9,664128E+2
0,346667	9,627766E+2
0,353333	9,736851E+2
0,360000	9,787757E+2
0,366667	9,722306E+2
0,373333	9,685944E+2
0,380000	9,715034E+2
0,386667	9,700489E+2
0,393333	9,765940E+2
0,400000	9,729578E+2
0,406667	9,642311E+2
0,413333	9,802301E+2
0,420000	9,736851E+2
0,426667	9,773212E+2
0,433333	9,744123E+2
0,440000	9,685944E+2
0,446667	9,715034E+2
0,453333	9,795029E+2
0,460000	9,758668E+2
0,466667	9,744123E+2
0,473333	9,685944E+2
0,480000	9,685944E+2
0,486667	9,715034E+2
0,493333	9,678672E+2
0,500000	9,700489E+2
0,506667	9,693217E+2
0,513333	9,795029E+2
0,520000	9,642311E+2
0,526667	9,831391E+2
0,533333	9,664128E+2
0,540000	9,700489E+2
0,546667	9,715034E+2
0,553333	9,751395E+2
0,560000	9,722306E+2
0,566667	9,780484E+2
0,573333	9,707761E+2
0,580000	9,576860E+2
0,586667	9,773212E+2
0,593333	9,838663E+2
0,600000	9,831391E+2
0,606667	9,627766E+2
0,613333	9,795029E+2
0,620000	9,642311E+2
