date/time: ,14/11/2025,11:46
Run 1

time	(LX)
0,000000	6,768986E+3
0,006667	6,766804E+3
0,013333	6,763168E+3
0,020000	6,749350E+3
0,026667	6,747896E+3
0,033333	6,742805E+3
0,040000	6,736260E+3
0,046667	6,746441E+3
0,053333	6,733351E+3
0,060000	6,751532E+3
0,066667	6,733351E+3
0,073333	6,727533E+3
0,080000	6,747896E+3
0,086667	6,762440E+3
0,093333	6,762440E+3
0,100000	6,775531E+3
0,106667	6,744987E+3
0,113333	6,759532E+3
0,120000	6,774076E+3
0,126667	6,752986E+3
0,133333	6,742078E+3
0,140000	6,735533E+3
0,146667	6,747169E+3
0,153333	6,743532E+3
0,160000	6,740624E+3
0,166667	6,755168E+3
0,173333	6,740624E+3
0,180000	6,763168E+3
0,186667	6,761713E+3
0,193333	6,767531E+3
0,200000	6,775531E+3
0,206667	6,755168E+3
0,213333	6,738442E+3
0,220000	6,752259E+3
0,226667	6,734078E+3
0,233333	6,741351E+3
0,240000	6,744987E+3
0,246667	6,739896E+3
0,253333	6,747896E+3
0,260000	6,753714E+3
0,266667	6,752986E+3
0,273333	6,751532E+3
0,280000	6,761713E+3
0,286667	6,745714E+3
0,293333	6,758077E+3
0,300000	6,752259E+3
0,306667	6,753714E+3
0,313333	6,742805E+3
0,320000	6,759532E+3
0,326667	6,753714E+3
0,333333	6,750805E+3
0,340000	6,760986E+3
0,346667	6,767531E+3
0,353333	6,772622E+3
0,360000	6,772622E+3
0,366667	6,774803E+3
0,373333	6,761713E+3
0,380000	6,757350E+3
0,386667	6,771167E+3
0,393333	6,771894E+3
0,400000	6,755895E+3
0,406667	6,757350E+3
0,413333	6,753714E+3
0,420000	6,769713E+3
0,426667	6,771167E+3
0,433333	6,763895E+3
0,440000	6,751532E+3
0,446667	6,762440E+3
0,453333	6,764622E+3
0,460000	6,752986E+3
0,466667	6,768258E+3
0,473333	6,755895E+3
0,480000	6,741351E+3
0,486667	6,752986E+3
0,493333	6,752986E+3
0,500000	6,767531E+3
0,506667	6,760986E+3
0,513333	6,760259E+3
0,520000	6,747169E+3
0,526667	6,756623E+3
0,533333	6,758804E+3
0,540000	6,734806E+3
0,546667	6,755168E+3
0,553333	6,738442E+3
0,560000	6,739169E+3
0,566667	6,742805E+3
0,573333	6,732624E+3
0,580000	6,739896E+3
0,586667	6,744260E+3
0,593333	6,723170E+3
0,600000	6,734806E+3
0,606667	6,731897E+3
0,613333	6,734806E+3
0,620000	6,737715E+3
0,626667	6,739169E+3
0,633333	6,745714E+3
0,640000	6,748623E+3
0,646667	6,737715E+3
0,653333	6,758077E+3
0,660000	6,723897E+3
0,666667	6,752986E+3
0,673333	6,718079E+3
0,680000	6,734806E+3
0,686667	6,743532E+3
0,693333	6,752986E+3
0,700000	6,751532E+3
