date/time: ,14/11/2025,11:05
Run 1

time	(LX)
0,000000	2,053691E+4
0,006667	2,053110E+4
0,013333	2,052673E+4
0,020000	2,055073E+4
0,026667	2,053546E+4
0,033333	2,052528E+4
0,040000	2,052892E+4
0,046667	2,052746E+4
0,053333	2,054419E+4
0,060000	2,051364E+4
0,066667	2,054419E+4
0,073333	2,053037E+4
0,080000	2,055437E+4
0,086667	2,052019E+4
0,093333	2,052892E+4
0,100000	2,055219E+4
0,106667	2,053764E+4
0,113333	2,054419E+4
0,120000	2,052455E+4
0,126667	2,055728E+4
0,133333	2,052964E+4
0,140000	2,053328E+4
0,146667	2,055001E+4
0,153333	2,055001E+4
0,160000	2,054710E+4
0,166667	2,053182E+4
0,173333	2,052237E+4
0,180000	2,054273E+4
0,186667	2,054419E+4
0,193333	2,053910E+4
0,200000	2,053764E+4
0,206667	2,054055E+4
0,213333	2,053764E+4
0,220000	2,055219E+4
0,226667	2,054273E+4
0,233333	2,052673E+4
0,240000	2,053328E+4
0,246667	2,054491E+4
0,253333	2,053619E+4
0,260000	2,054419E+4
0,266667	2,053328E+4
0,273333	2,054346E+4
0,280000	2,055510E+4
0,286667	2,053837E+4
0,293333	2,053619E+4
0,300000	2,053837E+4
0,306667	2,054491E+4
0,313333	2,053110E+4
0,320000	2,052310E+4
0,326667	2,053619E+4
0,333333	2,054419E+4
0,340000	2,055073E+4
0,346667	2,053764E+4
0,353333	2,054128E+4
0,360000	2,054637E+4
0,366667	2,052673E+4
0,373333	2,054710E+4
0,380000	2,054055E+4
0,386667	2,054637E+4
0,393333	2,052746E+4
0,400000	2,053401E+4
0,406667	2,054928E+4
0,413333	2,053182E+4
0,420000	2,053837E+4
0,426667	2,053110E+4
0,433333	2,053328E+4
0,440000	2,053691E+4
0,446667	2,054637E+4
0,453333	2,053619E+4
0,460000	2,053619E+4
0,466667	2,052382E+4
0,473333	2,052819E+4
0,480000	2,053837E+4
0,486667	2,054128E+4
0,493333	2,053546E+4
0,500000	2,052237E+4
0,506667	2,053255E+4
0,513333	2,052746E+4
0,520000	2,053255E+4
0,526667	2,054346E+4
0,533333	2,052819E+4
0,540000	2,054782E+4
0,546667	2,051437E+4
0,553333	2,054419E+4
0,560000	2,053037E+4
0,566667	2,054201E+4
0,573333	2,052892E+4
0,580000	2,052819E+4
0,586667	2,051437E+4
0,593333	2,053110E+4
0,600000	2,054273E+4
0,606667	2,051801E+4
0,613333	2,053910E+4
0,620000	2,051437E+4
0,626667	2,052819E+4
0,633333	2,052237E+4
0,640000	2,054419E+4
0,646667	2,053255E+4
0,653333	2,053982E+4
0,660000	2,052455E+4
0,666667	2,053110E+4
0,673333	2,054419E+4
0,680000	2,053619E+4
0,686667	2,052964E+4
0,693333	2,054564E+4
0,700000	2,052892E+4
0,706667	2,052746E+4
0,713333	2,052819E+4
0,720000	2,053473E+4
0,726667	2,055582E+4
0,733333	2,054273E+4
0,740000	2,053764E+4
0,746667	2,053328E+4
0,753333	2,051801E+4
0,760000	2,053982E+4
0,766667	2,051946E+4
0,773333	2,054273E+4
0,780000	2,052673E+4
0,786667	2,054346E+4
0,793333	2,053401E+4
0,800000	2,054055E+4
0,806667	2,052455E+4
0,813333	2,053473E+4
0,820000	2,053182E+4
0,826667	2,052164E+4
0,833333	2,053182E+4
0,840000	2,052092E+4
0,846667	2,052673E+4
0,853333	2,053473E+4
0,860000	2,052092E+4
0,866667	2,053619E+4
0,873333	2,054273E+4
0,880000	2,054419E+4
0,886667	2,053982E+4
0,893333	2,053255E+4
0,900000	2,053182E+4
0,906667	2,053546E+4
0,913333	2,053691E+4
0,920000	2,052746E+4
0,926667	2,051728E+4
0,933333	2,052092E+4
0,940000	2,053328E+4
0,946667	2,053110E+4
0,953333	2,053328E+4
0,960000	2,053401E+4
0,966667	2,052601E+4
0,973333	2,053401E+4
0,980000	2,054128E+4
0,986667	2,054055E+4
0,993333	2,054564E+4
1,000000	2,052455E+4
1,006667	2,052092E+4
1,013333	2,052746E+4
1,020000	2,053037E+4
1,026667	2,055291E+4
1,033333	2,053764E+4
1,040000	2,055146E+4
1,046667	2,053255E+4
1,053333	2,054201E+4
1,060000	2,053764E+4
1,066667	2,053764E+4
1,073333	2,052746E+4
1,080000	2,051873E+4
