date/time: ,14/11/2025,12:49
Run 1

time	(LX)
0,000000	5,329833E+2
0,006667	5,278927E+2
0,013333	5,315289E+2
0,020000	5,126209E+2
0,026667	5,228021E+2
0,033333	5,286199E+2
0,040000	5,220749E+2
0,046667	5,264383E+2
0,053333	5,206204E+2
0,060000	5,213476E+2
0,066667	5,257110E+2
0,073333	5,249838E+2
0,080000	5,337106E+2
0,086667	5,206204E+2
0,093333	5,308016E+2
0,100000	5,213476E+2
0,106667	5,293472E+2
0,113333	5,257110E+2
0,120000	5,278927E+2
0,126667	5,235293E+2
0,133333	5,322561E+2
0,140000	5,315289E+2
0,146667	5,198932E+2
0,153333	5,380739E+2
0,160000	5,162570E+2
0,166667	5,322561E+2
0,173333	5,300744E+2
0,180000	5,228021E+2
0,186667	5,235293E+2
0,193333	5,329833E+2
0,200000	5,380739E+2
0,206667	5,409829E+2
0,213333	5,322561E+2
0,220000	5,271655E+2
0,226667	5,322561E+2
0,233333	5,264383E+2
0,240000	5,242566E+2
0,246667	5,191659E+2
0,253333	5,329833E+2
0,260000	5,264383E+2
0,266667	5,206204E+2
0,273333	5,191659E+2
0,280000	5,257110E+2
0,286667	5,351650E+2
0,293333	5,308016E+2
0,300000	5,315289E+2
0,306667	5,388012E+2
0,313333	5,409829E+2
0,320000	5,358923E+2
0,326667	5,358923E+2
0,333333	5,264383E+2
0,340000	5,264383E+2
0,346667	5,300744E+2
0,353333	5,300744E+2
0,360000	5,308016E+2
0,366667	5,271655E+2
0,373333	5,344378E+2
0,380000	5,300744E+2
0,386667	5,322561E+2
0,393333	5,308016E+2
0,400000	5,278927E+2
0,406667	5,191659E+2
0,413333	5,446190E+2
0,420000	5,446190E+2
0,426667	5,351650E+2
0,433333	5,271655E+2
0,440000	5,373467E+2
0,446667	5,249838E+2
0,453333	5,235293E+2
0,460000	5,337106E+2
0,466667	5,351650E+2
0,473333	5,337106E+2
0,480000	5,220749E+2
0,486667	5,322561E+2
0,493333	5,242566E+2
0,500000	5,366195E+2
0,506667	5,344378E+2
0,513333	5,337106E+2
0,520000	5,351650E+2
0,526667	5,315289E+2
0,533333	5,235293E+2
0,540000	5,366195E+2
0,546667	5,308016E+2
0,553333	5,278927E+2
0,560000	5,351650E+2
0,566667	5,366195E+2
0,573333	5,344378E+2
0,580000	5,329833E+2
0,586667	5,315289E+2
0,593333	5,373467E+2
0,600000	5,453462E+2
0,606667	5,431646E+2
0,613333	5,409829E+2
0,620000	5,315289E+2
0,626667	5,329833E+2
0,633333	5,351650E+2
0,640000	5,351650E+2
0,646667	5,329833E+2
0,653333	5,366195E+2
0,660000	5,235293E+2
0,666667	5,380739E+2
0,673333	5,337106E+2
0,680000	5,380739E+2
0,686667	5,344378E+2
0,693333	5,424373E+2
0,700000	5,468007E+2
0,706667	5,402556E+2
0,713333	5,395284E+2
0,720000	5,373467E+2
0,726667	5,344378E+2
0,733333	5,395284E+2
0,740000	5,424373E+2
0,746667	5,344378E+2
0,753333	5,497096E+2
0,760000	5,329833E+2
0,766667	5,475279E+2
0,773333	5,417101E+2
0,780000	5,402556E+2
0,786667	5,337106E+2
0,793333	5,388012E+2
0,800000	5,329833E+2
0,806667	5,388012E+2
0,813333	5,373467E+2
0,820000	5,308016E+2
0,826667	5,315289E+2
0,833333	5,337106E+2
0,840000	5,358923E+2
0,846667	5,431646E+2
0,853333	5,373467E+2
0,860000	5,351650E+2
0,866667	5,308016E+2
0,873333	5,431646E+2
0,880000	5,446190E+2
0,886667	5,482552E+2
0,893333	5,329833E+2
0,900000	5,409829E+2
0,906667	5,388012E+2
0,913333	5,373467E+2
0,920000	5,438918E+2
0,926667	5,257110E+2
0,933333	5,380739E+2
0,940000	5,388012E+2
0,946667	5,431646E+2
0,953333	5,504369E+2
0,960000	5,337106E+2
0,966667	5,395284E+2
0,973333	5,417101E+2
0,980000	5,431646E+2
0,986667	5,300744E+2
0,993333	5,468007E+2
1,000000	5,424373E+2
1,006667	5,388012E+2
1,013333	5,358923E+2
1,020000	5,424373E+2
