date/time: ,14/11/2025,13:01
Run 1

time	(LX)
0,000000	1,949116E+4
0,006667	1,946498E+4
0,013333	1,948170E+4
0,020000	1,948679E+4
0,026667	1,949116E+4
0,033333	1,948098E+4
0,040000	1,947879E+4
0,046667	1,948679E+4
0,053333	1,945334E+4
0,060000	1,946280E+4
0,066667	1,948461E+4
0,073333	1,946934E+4
0,080000	1,948607E+4
0,086667	1,951079E+4
0,093333	1,949625E+4
0,100000	1,949334E+4
0,106667	1,946861E+4
0,113333	1,948170E+4
0,120000	1,948170E+4
0,126667	1,945916E+4
0,133333	1,948752E+4
0,140000	1,948098E+4
0,146667	1,948316E+4
0,153333	1,948679E+4
0,160000	1,950497E+4
0,166667	1,948898E+4
0,173333	1,947807E+4
0,180000	1,949261E+4
0,186667	1,949479E+4
0,193333	1,947225E+4
0,200000	1,946789E+4
0,206667	1,947661E+4
0,213333	1,949261E+4
0,220000	1,947807E+4
0,226667	1,948388E+4
0,233333	1,949770E+4
0,240000	1,949407E+4
0,246667	1,948970E+4
0,253333	1,948534E+4
0,260000	1,947952E+4
0,266667	1,946789E+4
0,273333	1,948316E+4
0,280000	1,947661E+4
0,286667	1,949988E+4
0,293333	1,949552E+4
0,300000	1,948607E+4
0,306667	1,948898E+4
0,313333	1,948679E+4
0,320000	1,945770E+4
0,326667	1,946789E+4
0,333333	1,946134E+4
0,340000	1,947225E+4
0,346667	1,947516E+4
0,353333	1,946643E+4
0,360000	1,946861E+4
0,366667	1,948679E+4
0,373333	1,948607E+4
0,380000	1,948825E+4
0,386667	1,948098E+4
0,393333	1,946934E+4
0,400000	1,947152E+4
0,406667	1,948098E+4
0,413333	1,945334E+4
0,420000	1,946643E+4
0,426667	1,948025E+4
0,433333	1,948825E+4
0,440000	1,948679E+4
0,446667	1,950279E+4
0,453333	1,949625E+4
0,460000	1,949188E+4
0,466667	1,949188E+4
0,473333	1,949043E+4
0,480000	1,946134E+4
0,486667	1,947734E+4
0,493333	1,946934E+4
0,500000	1,946134E+4
0,506667	1,948898E+4
0,513333	1,947879E+4
0,520000	1,947589E+4
0,526667	1,948316E+4
0,533333	1,946716E+4
0,540000	1,945989E+4
0,546667	1,947734E+4
0,553333	1,946207E+4
0,560000	1,946643E+4
0,566667	1,946643E+4
0,573333	1,947007E+4
0,580000	1,947807E+4
0,586667	1,947589E+4
0,593333	1,947370E+4
0,600000	1,948170E+4
0,606667	1,948607E+4
0,613333	1,948388E+4
0,620000	1,945989E+4
0,626667	1,945916E+4
0,633333	1,946352E+4
0,640000	1,947007E+4
0,646667	1,948898E+4
0,653333	1,948825E+4
0,660000	1,949407E+4
0,666667	1,950861E+4
0,673333	1,949698E+4
0,680000	1,947952E+4
0,686667	1,947952E+4
0,693333	1,947225E+4
0,700000	1,948098E+4
0,706667	1,948025E+4
0,713333	1,946498E+4
0,720000	1,948316E+4
0,726667	1,949698E+4
0,733333	1,948461E+4
0,740000	1,950643E+4
0,746667	1,947879E+4
0,753333	1,948243E+4
0,760000	1,950497E+4
0,766667	1,946498E+4
0,773333	1,945625E+4
0,780000	1,945916E+4
0,786667	1,947007E+4
0,793333	1,949625E+4
0,800000	1,950643E+4
0,806667	1,949116E+4
0,813333	1,948316E+4
0,820000	1,948898E+4
0,826667	1,949770E+4
0,833333	1,949916E+4
0,840000	1,945916E+4
0,846667	1,946934E+4
0,853333	1,945843E+4
0,860000	1,947807E+4
0,866667	1,947298E+4
0,873333	1,949188E+4
0,880000	1,948752E+4
0,886667	1,945770E+4
0,893333	1,949625E+4
0,900000	1,946934E+4
0,906667	1,947952E+4
0,913333	1,947443E+4
0,920000	1,947298E+4
0,926667	1,948970E+4
0,933333	1,947443E+4
0,940000	1,948316E+4
0,946667	1,947661E+4
0,953333	1,946934E+4
0,960000	1,946643E+4
0,966667	1,946352E+4
0,973333	1,947443E+4
0,980000	1,947443E+4
0,986667	1,947298E+4
0,993333	1,946498E+4
1,000000	1,947443E+4
1,006667	1,948752E+4
1,013333	1,948825E+4
1,020000	1,949261E+4
1,026667	1,946861E+4
1,033333	1,947443E+4
1,040000	1,947443E+4
1,046667	1,947879E+4
1,053333	1,946134E+4
