date/time: ,24/10/2025,12:50
Run 1

time	(LX)
0,000000	4,103464E+4
0,006667	4,100991E+4
0,013333	4,096046E+4
0,020000	4,091101E+4
0,026667	4,091101E+4
0,033333	4,088628E+4
0,040000	4,093573E+4
0,046667	4,096046E+4
0,053333	4,093573E+4
0,060000	4,093573E+4
0,066667	4,086156E+4
0,073333	4,081210E+4
0,080000	4,096046E+4
0,086667	4,078738E+4
0,093333	4,093573E+4
0,100000	4,083683E+4
0,106667	4,103464E+4
0,113333	4,093573E+4
0,120000	4,096046E+4
0,126667	4,108409E+4
0,133333	4,078738E+4
0,140000	4,086156E+4
0,146667	4,096046E+4
0,153333	4,103464E+4
0,160000	4,081210E+4
0,166667	4,091101E+4
0,173333	4,096046E+4
0,180000	4,093573E+4
0,186667	4,078738E+4
0,193333	4,098518E+4
0,200000	4,093573E+4
0,206667	4,086156E+4
0,213333	4,100991E+4
0,220000	4,093573E+4
0,226667	4,083683E+4
0,233333	4,081210E+4
0,240000	4,091101E+4
0,246667	4,098518E+4
0,253333	4,083683E+4
0,260000	4,083683E+4
0,266667	4,088628E+4
0,273333	4,088628E+4
0,280000	4,076265E+4
0,286667	4,091101E+4
0,293333	4,078738E+4
0,300000	4,086156E+4
0,306667	4,093573E+4
0,313333	4,103464E+4
0,320000	4,093573E+4
0,326667	4,088628E+4
0,333333	4,091101E+4
0,340000	4,098518E+4
0,346667	4,091101E+4
0,353333	4,076265E+4
0,360000	4,096046E+4
0,366667	4,098518E+4
0,373333	4,078738E+4
0,380000	4,093573E+4
0,386667	4,093573E+4
0,393333	4,086156E+4
0,400000	4,096046E+4
0,406667	4,093573E+4
0,413333	4,081210E+4
0,420000	4,086156E+4
0,426667	4,086156E+4
0,433333	4,103464E+4
0,440000	4,083683E+4
0,446667	4,093573E+4
0,453333	4,088628E+4
0,460000	4,088628E+4
0,466667	4,091101E+4
0,473333	4,088628E+4
0,480000	4,103464E+4
0,486667	4,091101E+4
0,493333	4,086156E+4
0,500000	4,086156E+4
0,506667	4,086156E+4
0,513333	4,091101E+4
0,520000	4,073793E+4
0,526667	4,100991E+4
0,533333	4,091101E+4
0,540000	4,093573E+4
0,546667	4,086156E+4
0,553333	4,091101E+4
0,560000	4,091101E+4
0,566667	4,086156E+4
0,573333	4,096046E+4
0,580000	4,096046E+4
0,586667	4,093573E+4
0,593333	4,091101E+4
0,600000	4,100991E+4
0,606667	4,081210E+4
0,613333	4,096046E+4
0,620000	4,091101E+4
0,626667	4,086156E+4
0,633333	4,093573E+4
0,640000	4,103464E+4
0,646667	4,096046E+4
0,653333	4,078738E+4
0,660000	4,096046E+4
0,666667	4,086156E+4
0,673333	4,091101E+4
0,680000	4,093573E+4
0,686667	4,086156E+4
0,693333	4,088628E+4
0,700000	4,098518E+4
0,706667	4,076265E+4
0,713333	4,076265E+4
0,720000	4,093573E+4
0,726667	4,086156E+4
0,733333	4,076265E+4
0,740000	4,096046E+4
0,746667	4,086156E+4
0,753333	4,096046E+4
0,760000	4,083683E+4
0,766667	4,086156E+4
