date/time: ,24/10/2025,13:29
Run 1

time	(LX)
0,000000	2,305895E+4
0,006667	2,293532E+4
0,013333	2,298477E+4
0,020000	2,308368E+4
0,026667	2,308368E+4
0,033333	2,293532E+4
0,040000	2,305895E+4
0,046667	2,310840E+4
0,053333	2,293532E+4
0,060000	2,293532E+4
0,066667	2,300950E+4
0,073333	2,308368E+4
0,080000	2,298477E+4
0,086667	2,303422E+4
0,093333	2,305895E+4
0,100000	2,296005E+4
0,106667	2,298477E+4
0,113333	2,303422E+4
0,120000	2,310840E+4
0,126667	2,296005E+4
0,133333	2,293532E+4
0,140000	2,296005E+4
0,146667	2,303422E+4
0,153333	2,288587E+4
0,160000	2,308368E+4
0,166667	2,310840E+4
0,173333	2,305895E+4
0,180000	2,293532E+4
0,186667	2,300950E+4
0,193333	2,310840E+4
0,200000	2,291060E+4
0,206667	2,298477E+4
0,213333	2,305895E+4
0,220000	2,315785E+4
0,226667	2,300950E+4
0,233333	2,286114E+4
0,240000	2,296005E+4
0,246667	2,308368E+4
0,253333	2,310840E+4
0,260000	2,313313E+4
0,266667	2,303422E+4
0,273333	2,296005E+4
0,280000	2,305895E+4
0,286667	2,305895E+4
0,293333	2,305895E+4
0,300000	2,305895E+4
0,306667	2,305895E+4
0,313333	2,305895E+4
0,320000	2,296005E+4
0,326667	2,298477E+4
0,333333	2,296005E+4
0,340000	2,300950E+4
0,346667	2,305895E+4
0,353333	2,308368E+4
0,360000	2,308368E+4
0,366667	2,283642E+4
0,373333	2,293532E+4
0,380000	2,310840E+4
0,386667	2,303422E+4
0,393333	2,298477E+4
0,400000	2,310840E+4
0,406667	2,315785E+4
0,413333	2,303422E+4
0,420000	2,288587E+4
0,426667	2,291060E+4
0,433333	2,296005E+4
0,440000	2,300950E+4
0,446667	2,310840E+4
0,453333	2,308368E+4
0,460000	2,303422E+4
0,466667	2,298477E+4
0,473333	2,303422E+4
0,480000	2,305895E+4
0,486667	2,308368E+4
0,493333	2,310840E+4
0,500000	2,310840E+4
0,506667	2,298477E+4
0,513333	2,293532E+4
0,520000	2,305895E+4
0,526667	2,315785E+4
0,533333	2,298477E+4
0,540000	2,293532E+4
0,546667	2,296005E+4
0,553333	2,300950E+4
0,560000	2,293532E+4
0,566667	2,303422E+4
0,573333	2,303422E+4
0,580000	2,298477E+4
0,586667	2,296005E+4
0,593333	2,303422E+4
0,600000	2,291060E+4
0,606667	2,288587E+4
0,613333	2,293532E+4
0,620000	2,313313E+4
0,626667	2,310840E+4
0,633333	2,286114E+4
0,640000	2,291060E+4
0,646667	2,310840E+4
0,653333	2,315785E+4
0,660000	2,310840E+4
0,666667	2,310840E+4
0,673333	2,300950E+4
0,680000	2,286114E+4
0,686667	2,298477E+4
0,693333	2,293532E+4
0,700000	2,308368E+4
0,706667	2,303422E+4
0,713333	2,308368E+4
0,720000	2,315785E+4
0,726667	2,296005E+4
0,733333	2,288587E+4
0,740000	2,296005E+4
0,746667	2,305895E+4
0,753333	2,305895E+4
0,760000	2,300950E+4
0,766667	2,298477E+4
0,773333	2,305895E+4
0,780000	2,286114E+4
0,786667	2,293532E+4
0,793333	2,303422E+4
0,800000	2,293532E+4
0,806667	2,303422E+4
0,813333	2,315785E+4
0,820000	2,313313E+4
0,826667	2,296005E+4
0,833333	2,293532E+4
0,840000	2,300950E+4
0,846667	2,305895E+4
0,853333	2,298477E+4
0,860000	2,313313E+4
0,866667	2,291060E+4
0,873333	2,303422E+4
0,880000	2,291060E+4
0,886667	2,291060E+4
0,893333	2,300950E+4
0,900000	2,298477E+4
0,906667	2,296005E+4
0,913333	2,303422E+4
0,920000	2,298477E+4
0,926667	2,305895E+4
0,933333	2,310840E+4
0,940000	2,313313E+4
0,946667	2,288587E+4
0,953333	2,298477E+4
0,960000	2,303422E+4
0,966667	2,298477E+4
0,973333	2,298477E+4
0,980000	2,308368E+4
0,986667	2,313313E+4
0,993333	2,296005E+4
1,000000	2,300950E+4
1,006667	2,298477E+4
1,013333	2,298477E+4
1,020000	2,286114E+4
1,026667	2,296005E+4
1,033333	2,298477E+4
1,040000	2,300950E+4
1,046667	2,300950E+4
1,053333	2,296005E+4
1,060000	2,305895E+4
1,066667	2,291060E+4
1,073333	2,288587E+4
1,080000	2,298477E+4
1,086667	2,303422E+4
1,093333	2,300950E+4
1,100000	2,308368E+4
1,106667	2,310840E+4
1,113333	2,310840E+4
1,120000	2,313313E+4
1,126667	2,313313E+4
1,133333	2,308368E+4
1,140000	2,298477E+4
1,146667	2,296005E+4
1,153333	2,300950E+4
1,160000	2,296005E+4
1,166667	2,303422E+4
1,173333	2,313313E+4
1,180000	2,305895E+4
1,186667	2,308368E+4
1,193333	2,305895E+4
1,200000	2,305895E+4
1,206667	2,305895E+4
1,213333	2,305895E+4
1,220000	2,298477E+4
1,226667	2,313313E+4
1,233333	2,300950E+4
1,240000	2,296005E+4
1,246667	2,298477E+4
1,253333	2,310840E+4
1,260000	2,310840E+4
1,266667	2,313313E+4
1,273333	2,305895E+4
1,280000	2,300950E+4
1,286667	2,313313E+4
1,293333	2,310840E+4
1,300000	2,310840E+4
1,306667	2,315785E+4
1,313333	2,315785E+4
1,320000	2,310840E+4
1,326667	2,315785E+4
1,333333	2,310840E+4
1,340000	2,313313E+4
1,346667	2,298477E+4
1,353333	2,286114E+4
1,360000	2,296005E+4
1,366667	2,298477E+4
1,373333	2,305895E+4
1,380000	2,286114E+4
1,386667	2,291060E+4
1,393333	2,291060E+4
1,400000	2,298477E+4
1,406667	2,313313E+4
1,413333	2,310840E+4
1,420000	2,305895E+4
1,426667	2,305895E+4
1,433333	2,303422E+4
1,440000	2,298477E+4
1,446667	2,293532E+4
1,453333	2,296005E+4
1,460000	2,300950E+4
1,466667	2,298477E+4
1,473333	2,293532E+4
1,480000	2,286114E+4
1,486667	2,286114E+4
1,493333	2,293532E+4
1,500000	2,300950E+4
1,506667	2,303422E+4
1,513333	2,310840E+4
1,520000	2,308368E+4
1,526667	2,310840E+4
1,533333	2,308368E+4
1,540000	2,305895E+4
1,546667	2,291060E+4
1,553333	2,293532E+4
1,560000	2,296005E+4
1,566667	2,303422E+4
1,573333	2,308368E+4
1,580000	2,305895E+4
1,586667	2,305895E+4
1,593333	2,308368E+4
1,600000	2,305895E+4
1,606667	2,313313E+4
1,613333	2,315785E+4
1,620000	2,315785E+4
1,626667	2,305895E+4
1,633333	2,313313E+4
1,640000	2,313313E+4
1,646667	2,313313E+4
1,653333	2,313313E+4
1,660000	2,310840E+4
1,666667	2,310840E+4
1,673333	2,315785E+4
1,680000	2,308368E+4
1,686667	2,305895E+4
1,693333	2,305895E+4
1,700000	2,291060E+4
1,706667	2,305895E+4
1,713333	2,291060E+4
1,720000	2,296005E+4
1,726667	2,300950E+4
1,733333	2,300950E+4
1,740000	2,298477E+4
1,746667	2,300950E+4
1,753333	2,305895E+4
1,760000	2,308368E+4
1,766667	2,291060E+4
1,773333	2,298477E+4
1,780000	2,303422E+4
1,786667	2,298477E+4
1,793333	2,305895E+4
1,800000	2,303422E+4
1,806667	2,310840E+4
1,813333	2,296005E+4
1,820000	2,303422E+4
1,826667	2,313313E+4
1,833333	2,310840E+4
1,840000	2,298477E+4
1,846667	2,293532E+4
1,853333	2,300950E+4
1,860000	2,293532E+4
1,866667	2,293532E+4
1,873333	2,313313E+4
1,880000	2,308368E+4
1,886667	2,298477E+4
1,893333	2,303422E+4
1,900000	2,313313E+4
1,906667	2,293532E+4
1,913333	2,288587E+4
1,920000	2,291060E+4
1,926667	2,305895E+4
1,933333	2,310840E+4
1,940000	2,313313E+4
1,946667	2,308368E+4
1,953333	2,305895E+4
1,960000	2,288587E+4
