date/time: ,24/10/2025,13:49
Run 1

time	(LX)
0,000000	8,864545E+1
0,006667	1,446793E+1
0,013333	6,391961E+1
0,020000	1,133713E+2
0,026667	1,446793E+1
0,033333	1,380971E+2
0,040000	-1,025791E+1
0,046667	8,864545E+1
0,053333	8,864545E+1
0,060000	8,864545E+1
0,066667	1,380971E+2
0,073333	8,864545E+1
0,080000	1,446793E+1
0,086667	1,133713E+2
0,093333	8,864545E+1
0,100000	1,446793E+1
0,106667	8,864545E+1
0,113333	8,864545E+1
0,120000	6,391961E+1
0,126667	1,380971E+2
0,133333	6,391961E+1
0,140000	8,864545E+1
0,146667	1,380971E+2
0,153333	6,391961E+1
0,160000	1,446793E+1
0,166667	1,446793E+1
0,173333	-1,025791E+1
0,180000	6,391961E+1
0,186667	1,380971E+2
0,193333	1,628230E+2
0,200000	6,391961E+1
0,206667	1,133713E+2
0,213333	8,864545E+1
0,220000	1,446793E+1
0,226667	6,391961E+1
0,233333	1,628230E+2
0,240000	1,133713E+2
0,246667	8,864545E+1
0,253333	6,391961E+1
0,260000	1,380971E+2
0,266667	8,864545E+1
0,273333	8,864545E+1
0,280000	8,864545E+1
0,286667	1,446793E+1
0,293333	1,380971E+2
0,300000	8,864545E+1
0,306667	1,446793E+1
0,313333	1,446793E+1
0,320000	1,133713E+2
0,326667	-1,025791E+1
0,333333	1,380971E+2
0,340000	1,446793E+1
0,346667	1,628230E+2
0,353333	8,864545E+1
0,360000	-1,025791E+1
0,366667	8,864545E+1
0,373333	6,391961E+1
0,380000	8,864545E+1
0,386667	8,864545E+1
0,393333	1,133713E+2
0,400000	8,864545E+1
0,406667	8,864545E+1
0,413333	1,380971E+2
0,420000	6,391961E+1
0,426667	8,864545E+1
0,433333	1,133713E+2
0,440000	1,446793E+1
0,446667	1,133713E+2
0,453333	1,380971E+2
0,460000	1,446793E+1
0,466667	6,391961E+1
0,473333	6,391961E+1
0,480000	8,864545E+1
0,486667	1,380971E+2
0,493333	1,446793E+1
0,500000	1,380971E+2
0,506667	8,864545E+1
0,513333	8,864545E+1
0,520000	8,864545E+1
0,526667	8,864545E+1
0,533333	8,864545E+1
0,540000	1,380971E+2
0,546667	1,446793E+1
0,553333	6,391961E+1
0,560000	1,446793E+1
0,566667	8,864545E+1
0,573333	6,391961E+1
0,580000	6,391961E+1
0,586667	1,133713E+2
0,593333	6,391961E+1
0,600000	8,864545E+1
0,606667	1,380971E+2
0,613333	6,391961E+1
0,620000	1,446793E+1
0,626667	1,446793E+1
0,633333	8,864545E+1
0,640000	1,380971E+2
0,646667	6,391961E+1
0,653333	3,919377E+1
0,660000	8,864545E+1
0,666667	1,133713E+2
0,673333	1,446793E+1
0,680000	1,380971E+2
0,686667	8,864545E+1
0,693333	1,133713E+2
0,700000	6,391961E+1
0,706667	8,864545E+1
0,713333	3,919377E+1
0,720000	1,133713E+2
0,726667	-1,025791E+1
0,733333	8,864545E+1
0,740000	8,864545E+1
0,746667	6,391961E+1
0,753333	1,133713E+2
0,760000	6,391961E+1
0,766667	8,864545E+1
0,773333	6,391961E+1
0,780000	1,446793E+1
0,786667	8,864545E+1
0,793333	8,864545E+1
0,800000	6,391961E+1
0,806667	1,380971E+2
0,813333	1,446793E+1
0,820000	1,446793E+1
0,826667	6,391961E+1
0,833333	1,133713E+2
0,840000	1,446793E+1
0,846667	1,133713E+2
0,853333	1,446793E+1
0,860000	6,391961E+1
0,866667	1,380971E+2
0,873333	6,391961E+1
0,880000	8,864545E+1
0,886667	6,391961E+1
0,893333	8,864545E+1
0,900000	8,864545E+1
0,906667	6,391961E+1
0,913333	8,864545E+1
0,920000	8,864545E+1
0,926667	1,380971E+2
0,933333	3,919377E+1
0,940000	1,628230E+2
0,946667	1,446793E+1
0,953333	6,391961E+1
0,960000	8,864545E+1
0,966667	1,446793E+1
0,973333	6,391961E+1
0,980000	8,864545E+1
0,986667	8,864545E+1
0,993333	6,391961E+1
1,000000	8,864545E+1
1,006667	6,391961E+1
1,013333	1,628230E+2
1,020000	6,391961E+1
1,026667	1,446793E+1
1,033333	1,380971E+2
1,040000	3,919377E+1
1,046667	1,380971E+2
1,053333	8,864545E+1
1,060000	1,133713E+2
1,066667	8,864545E+1
1,073333	6,391961E+1
1,080000	8,864545E+1
1,086667	8,864545E+1
1,093333	1,446793E+1
1,100000	1,133713E+2
1,106667	1,446793E+1
1,113333	3,919377E+1
1,120000	1,380971E+2
1,126667	3,919377E+1
1,133333	1,380971E+2
1,140000	8,864545E+1
1,146667	8,864545E+1
1,153333	8,864545E+1
1,160000	6,391961E+1
1,166667	3,919377E+1
1,173333	1,380971E+2
1,180000	6,391961E+1
1,186667	1,628230E+2
1,193333	1,446793E+1
1,200000	8,864545E+1
1,206667	8,864545E+1
1,213333	8,864545E+1
1,220000	1,133713E+2
1,226667	3,919377E+1
1,233333	6,391961E+1
1,240000	8,864545E+1
1,246667	8,864545E+1
1,253333	8,864545E+1
1,260000	1,133713E+2
1,266667	8,864545E+1
1,273333	8,864545E+1
1,280000	8,864545E+1
1,286667	8,864545E+1
1,293333	1,380971E+2
1,300000	8,864545E+1
1,306667	8,864545E+1
1,313333	8,864545E+1
1,320000	1,380971E+2
1,326667	8,864545E+1
1,333333	8,864545E+1
1,340000	1,446793E+1
1,346667	1,628230E+2
1,353333	1,446793E+1
1,360000	1,133713E+2
1,366667	1,446793E+1
1,373333	8,864545E+1
1,380000	1,380971E+2
1,386667	6,391961E+1
1,393333	8,864545E+1
1,400000	8,864545E+1
1,406667	1,446793E+1
1,413333	1,133713E+2
1,420000	8,864545E+1
1,426667	1,380971E+2
1,433333	1,446793E+1
1,440000	1,628230E+2
1,446667	1,446793E+1
1,453333	1,380971E+2
1,460000	1,446793E+1
1,466667	1,133713E+2
1,473333	1,446793E+1
1,480000	1,380971E+2
1,486667	1,446793E+1
1,493333	8,864545E+1
1,500000	8,864545E+1
1,506667	8,864545E+1
1,513333	1,133713E+2
1,520000	1,446793E+1
1,526667	1,380971E+2
1,533333	1,446793E+1
1,540000	1,628230E+2
1,546667	1,446793E+1
1,553333	1,133713E+2
1,560000	1,446793E+1
1,566667	8,864545E+1
1,573333	-1,025791E+1
1,580000	1,380971E+2
1,586667	8,864545E+1
1,593333	6,391961E+1
1,600000	1,133713E+2
1,606667	1,446793E+1
1,613333	1,380971E+2
1,620000	1,446793E+1
1,626667	6,391961E+1
1,633333	8,864545E+1
1,640000	6,391961E+1
1,646667	8,864545E+1
1,653333	6,391961E+1
1,660000	8,864545E+1
1,666667	8,864545E+1
1,673333	8,864545E+1
1,680000	1,133713E+2
1,686667	1,446793E+1
1,693333	8,864545E+1
1,700000	1,446793E+1
1,706667	1,380971E+2
1,713333	6,391961E+1
1,720000	1,446793E+1
1,726667	1,380971E+2
1,733333	6,391961E+1
1,740000	1,133713E+2
1,746667	6,391961E+1
1,753333	8,864545E+1
1,760000	1,446793E+1
1,766667	1,380971E+2
1,773333	8,864545E+1
1,780000	6,391961E+1
1,786667	1,380971E+2
