date/time: ,24/10/2025,10:53
Run 1

time	(LX)
0,000000	-1,025791E+1
0,006667	6,391961E+1
0,013333	3,919377E+1
0,020000	1,446793E+1
0,026667	-1,025791E+1
0,033333	3,919377E+1
0,040000	1,133713E+2
0,046667	1,446793E+1
0,053333	3,919377E+1
0,060000	1,446793E+1
0,066667	-1,025791E+1
0,073333	6,391961E+1
0,080000	1,133713E+2
0,086667	3,919377E+1
0,093333	3,919377E+1
0,100000	3,919377E+1
0,106667	6,391961E+1
0,113333	-1,025791E+1
0,120000	3,919377E+1
0,126667	1,133713E+2
0,133333	-1,025791E+1
0,140000	8,864545E+1
0,146667	1,133713E+2
0,153333	1,446793E+1
0,160000	-1,025791E+1
0,166667	-1,025791E+1
0,173333	1,446793E+1
0,180000	3,919377E+1
0,186667	1,133713E+2
0,193333	3,919377E+1
0,200000	3,919377E+1
0,206667	1,133713E+2
0,213333	1,446793E+1
0,220000	-1,025791E+1
0,226667	1,133713E+2
0,233333	6,391961E+1
0,240000	-1,025791E+1
0,246667	1,133713E+2
0,253333	8,864545E+1
0,260000	3,919377E+1
0,266667	3,919377E+1
0,273333	-1,025791E+1
0,280000	3,919377E+1
0,286667	8,864545E+1
0,293333	1,133713E+2
0,300000	1,380971E+2
0,306667	1,133713E+2
0,313333	1,133713E+2
0,320000	3,919377E+1
0,326667	1,133713E+2
0,333333	1,133713E+2
0,340000	1,133713E+2
0,346667	6,391961E+1
0,353333	8,864545E+1
0,360000	1,446793E+1
0,366667	6,391961E+1
0,373333	1,446793E+1
0,380000	1,446793E+1
0,386667	3,919377E+1
0,393333	3,919377E+1
0,400000	3,919377E+1
0,406667	3,919377E+1
0,413333	3,919377E+1
0,420000	8,864545E+1
0,426667	-1,025791E+1
0,433333	6,391961E+1
0,440000	1,133713E+2
0,446667	1,133713E+2
0,453333	6,391961E+1
0,460000	-1,025791E+1
0,466667	-1,025791E+1
0,473333	-1,025791E+1
0,480000	-1,025791E+1
0,486667	6,391961E+1
0,493333	1,133713E+2
0,500000	1,133713E+2
0,506667	1,628230E+2
0,513333	1,133713E+2
0,520000	6,391961E+1
0,526667	3,919377E+1
0,533333	1,133713E+2
0,540000	1,133713E+2
0,546667	1,133713E+2
0,553333	6,391961E+1
0,560000	6,391961E+1
0,566667	6,391961E+1
0,573333	3,919377E+1
0,580000	6,391961E+1
0,586667	6,391961E+1
0,593333	6,391961E+1
0,600000	6,391961E+1
0,606667	3,919377E+1
0,613333	1,133713E+2
0,620000	3,919377E+1
0,626667	-1,025791E+1
0,633333	3,919377E+1
0,640000	1,133713E+2
0,646667	3,919377E+1
0,653333	-1,025791E+1
0,660000	-1,025791E+1
0,666667	-1,025791E+1
0,673333	6,391961E+1
0,680000	6,391961E+1
0,686667	3,919377E+1
0,693333	6,391961E+1
0,700000	1,446793E+1
0,706667	-3,498375E+1
0,713333	6,391961E+1
0,720000	3,919377E+1
0,726667	3,919377E+1
0,733333	8,864545E+1
0,740000	3,919377E+1
0,746667	1,133713E+2
0,753333	1,133713E+2
0,760000	1,133713E+2
0,766667	1,133713E+2
0,773333	1,133713E+2
0,780000	6,391961E+1
0,786667	3,919377E+1
0,793333	-1,025791E+1
0,800000	-1,025791E+1
0,806667	3,919377E+1
0,813333	3,919377E+1
0,820000	1,133713E+2
0,826667	1,133713E+2
0,833333	1,133713E+2
0,840000	6,391961E+1
0,846667	1,380971E+2
0,853333	3,919377E+1
0,860000	1,133713E+2
0,866667	8,864545E+1
0,873333	1,133713E+2
0,880000	6,391961E+1
0,886667	3,919377E+1
0,893333	6,391961E+1
0,900000	1,446793E+1
0,906667	-1,025791E+1
0,913333	1,446793E+1
0,920000	-1,025791E+1
0,926667	1,446793E+1
0,933333	6,391961E+1
0,940000	1,446793E+1
0,946667	3,919377E+1
0,953333	6,391961E+1
0,960000	6,391961E+1
0,966667	6,391961E+1
0,973333	-1,025791E+1
0,980000	1,446793E+1
0,986667	-1,025791E+1
0,993333	6,391961E+1
1,000000	3,919377E+1
1,006667	1,133713E+2
1,013333	1,133713E+2
1,020000	3,919377E+1
1,026667	3,919377E+1
1,033333	-1,025791E+1
1,040000	6,391961E+1
1,046667	1,133713E+2
1,053333	1,133713E+2
1,060000	1,446793E+1
1,066667	3,919377E+1
1,073333	1,380971E+2
